Respondent,Genre1,Genre2,Genre3,Genre4,XVar1,XVar2,XVar3,XVar4,XVar5,XVar6,XVar7,XVar8,XVar9,XVar10,XVar11,XVar12,XVar13,XVar14,XVar15,XVar16,XVar17,XVar18,XVar19,XVar20,XVar21,XVar22,XVar23
3975.6,1,0,0.1933862,0,0.5526316,0.7894737,0.3333333,0.7,1,0.5,0,0.334672,0.6685813,0,0.1435956,1,0,0,0,1,0,0,1,0,0,0,1
56415.2,0,0,0,1,0.2894737,0.5263158,0.5333333,0,1,0.5,0,0.2943998,0.6685813,0.3789489,0.1435956,1,0,0,1,0,0,0,0,1,0,1,0
20618.2,0,0,0,0,0.2894737,0,0.4666667,0.3,0,0,1,0.519411,0.1435956,0.1435956,0.6685813,0,0,0,0,1,0,0,0,0,0,0,0
107019.2,0,0.669503,0,0,0.5263158,0.4736842,0.5333333,0,0,0,0,0.2943998,0.3789489,0,0.3789489,1,0,0,1,0,0,0,1,0,0,1,0
8719.2,0,0,0.1933862,0,0.2894737,0.6842105,0.5333333,0,0,0,1,0.1115573,0.6685813,0.3789489,0.1435956,0,0,0,0,0,0,1,0,0,1,1,0
21880.2,0,0,0,0,0.2368421,0.5263158,0.7333333,0.3,0,0,0,0.519411,0,0.1435956,0.1435956,0,0,0,0,1,0,0,0,0,0,0,0
89706.2,0,0,0.1933862,0,0.3947368,0.6315789,0.6666667,0.5,1,0.5,1,0.6309683,0.3789489,0.6685813,1,1,0,0,1,1,0,0,1,0,0,1,1
135185.2,0,0,0.669503,0,0.1052632,0,0.3333333,0,0,0,0,0,1,1,0.1435956,1,0,0,0,1,0,0,0,0,1,1,1
56832.2,0,0,0.1933862,0,0.2105263,0.4736842,0.5333333,0.2,1,0,0,0.334672,0.3789489,0,0.1435956,0,0,0,0,0,0,1,1,0,0,1,0
50283.2,0,1,0,0,0.2894737,0.5789474,0.5333333,0,0,0,0,0,0.3789489,0,0.1435956,0,0,0,0,1,0,0,1,0,0,0,1
73189.2,0,0,0.1933862,0,0.2631579,0.8947368,0.6666667,0.7,1,0,0,0.2231147,1,0,0.3789489,1,0,0,0,1,0,0,1,0,0,0,1
7975.2,0,0.1933862,0,0,0.4210526,0.6315789,0.3333333,0,0,0,0,0.1115573,1,0.3789489,0.3789489,0,0,0,0,0,0,1,0,1,0,0,0
11267.2,0,0,0,0,0.5263158,0.1052632,0.3333333,0,0,0,0,0,0.3789489,1,0,0,0,0,0,1,0,0,0,1,0,1,0
7491.2,0,0.3867724,0,0,0.7894737,0.368421,0.4666667,0,1,0.5,0,0.2231147,0.1435956,0.3789489,0.1435956,0,0,1,0,0,0,0,0,1,0,1,1
12889.3,0,0,1,1,0.5789474,0.1578947,0.7333333,0.3,1,0.5,1,0.519411,0.1435956,0.3789489,0.3789489,0,0,0,0,0,0,1,1,0,0,0,0
2250.4,0,0,0,0,0.1842105,0.368421,0.7333333,0,1,0,0,0,0.1435956,0.6685813,0.1435956,0,0,0,1,0,0,0,0,0,1,1,1
40922.2,1,0.1933862,0.1933862,0,0.3947368,1,0.6666667,0.7,0,0,1,0.334672,0,0.3789489,0.6685813,1,0,0,0,1,0,0,0,0,0,0,0
86383.2,0.1933862,0.3867724,0,0,0.2631579,0.5789474,0.3333333,0.2,0,0,0,0.2231147,0.3789489,0.1435956,0.1435956,1,0,0,1,0,0,0,1,0,0,1,0
54873.2,0,0,0,0,0.3157895,0.6315789,0.5333333,0.5,1,0,0,0.7425257,0.3789489,0.3789489,0.3789489,1,0,0,0,1,0,0,0,1,0,1,1
50903.2,0,0,0.3867724,0,0.2368421,0.2105263,0.5333333,0.5,0,0,0,0.8884427,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
56006.2,0,0.669503,0.1933862,1,0.2105263,0.4736842,0.6666667,0.7,1,0,0,0.334672,0.6685813,0.6685813,0,0,0,0,0,1,0,0,1,0,0,0,0
8479.2,0,0,0,0,0.2631579,0.2631579,0.5333333,0,1,0,1,0.2943998,0.3789489,0.3789489,0.3789489,0,0,0,0,1,0,0,1,0,0,0,0
10691.2,0,0,0,0,0.3421053,0.2631579,0.3333333,0,0,0,1,0.2943998,0.3789489,0.1435956,0.1435956,0,0,1,0,0,0,0,0,0,0,0,0
7405.2,0,0,0,0,0.2105263,0.4736842,0.5333333,0,0,0,0,0.2231147,0.3789489,0.1435956,0.3789489,0,0,0,1,1,0,0,1,0,0,1,1
663.5,0,0.1933862,0,0,0.2631579,0.2105263,0.3333333,0.3,1,0,0,0.519411,0.1435956,0,0.3789489,0,0,0,0,0,0,1,1,0,0,1,0
41342.2,0,0,0,0,0.2894737,0.1052632,0,0,0,0,0,0.1115573,0.6685813,0.1435956,0.1435956,1,0,0,0,0,0,1,0,1,0,1,0
69775.2,0.1933862,1,0,0,0.2894737,0.2631579,0.5333333,0.8,0,0,0,0.6309683,0.3789489,0.1435956,0.3789489,0,0,0,1,1,0,0,1,0,0,0,0
6304.2,0,0,0,1,0.4473684,0.368421,0.2,0.7,0,0,0,0.4059572,0.1435956,0,0.1435956,0,0,0,0,0,0,1,1,0,0,0,0
23377.2,0,0,0,0,0.2105263,0.3157895,0.5333333,0,0,0,0,0.2943998,0.3789489,0.3789489,0.1435956,0,0,0,0,0,0,1,1,0,0,1,0
49868.1,0,0.3867724,0,0,0.4736842,0.6842105,0,0,1,0,0,0,0.6685813,0.3789489,0.1435956,1,0,0,0,0,1,0,1,0,0,1,0
4865.2,0,0.1933862,0,0,0.2894737,0.368421,0,0,0,0,0,0.1115573,0.6685813,0.6685813,0.1435956,0,0,0,1,1,0,0,0,1,0,1,1
100246.2,0,0,0,0,0.2368421,0.5789474,0.3333333,0.8,1,0,0,0.6309683,0.1435956,0.1435956,0.3789489,0,0,0,0,0,0,1,1,0,0,1,0
17089.2,0,0,0,0,0.2105263,0.6842105,0.5333333,0.5,1,0,0,0.4059572,0.3789489,0.1435956,0.3789489,0,0,0,1,1,0,0,0,1,0,1,0
43568.2,0,0.1933862,0,0,0.2631579,0.4210526,0.5333333,0,0,0,1,0.2943998,0.3789489,0.3789489,0.6685813,0,0,0,0,0,0,1,1,0,0,0,0
105778.2,0,0.669503,0,0,0.1842105,0.368421,0.5333333,0,0,0,0,0,0.3789489,0.3789489,0.3789489,1,0,0,0,1,0,0,1,0,0,0,0
2498.2,0,0.1933862,0,0,0.368421,0.8947368,0.3333333,0.5,1,0,0,0.2231147,0.6685813,0.6685813,0,0,0,0,0,1,0,0,1,0,0,0,1
80878.2,0,0,0,0,0.1842105,0.1052632,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1
3960.4,0,0.1933862,0,0,0.3421053,0.6842105,0.5333333,1,1,1,0,0.7425257,0.3789489,0.6685813,0,1,0,1,0,0,0,0,1,0,0,0,1
57557.2,0,0,0,0,0.2105263,0.4736842,0.3333333,0,0,0,0,0.1115573,0,0.3789489,0.3789489,0,0,0,0,0,0,1,1,0,0,0,0
9903.2,0,0.1933862,0,0,0.6578947,0.2631579,0.6666667,0.8,0,0,0,0.8884427,0.3789489,0,0.1435956,0,0,0,1,0,0,0,0,0,0,0,0
56083.2,0,0.3867724,0,0,0.3157895,0.7368421,0.8,0.2,1,0,0,0.4059572,0.1435956,0.3789489,0.1435956,0,0,0,0,1,0,0,1,0,0,1,0
2342.2,0,0,0,0,0.1842105,0,0.7333333,0,0,0,0,0.2943998,0.6685813,0,0.6685813,0,0,0,0,0,1,0,1,0,0,0,0
20797.2,0,0,0,0,0.3157895,0.3157895,0,0,1,0,1,0.2943998,0.6685813,0.3789489,0,1,0,0,1,0,0,0,0,1,0,1,1
47103.2,0,0.669503,0.3867724,1,0.5789474,0.5789474,0.6666667,0.2,1,0,0,0.2231147,0.3789489,0.3789489,0.3789489,1,0,0,0,1,0,0,1,0,0,1,1
3884.4,0,0,0.669503,0,0.3421053,0.1578947,0.5333333,0.8,0,0,0,0.7768853,0.3789489,0.6685813,0.3789489,1,0,0,0,0,0,1,1,0,0,0,1
5634.4,0.1933862,0,1,0,0.7105263,0.6315789,0.5333333,0.8,0,1,1,0.519411,0.6685813,0.1435956,0.3789489,1,0,0,1,1,0,0,0,1,0,1,0
64600.2,0,0,0,0,0.368421,0.5789474,0.7333333,0.5,0,0,0,0,0.3789489,0.6685813,0,1,0,0,0,1,0,0,0,1,0,1,0
6369.2,0,0,0,0,0.2105263,0.2105263,0.7333333,0,0,0,0,0.2231147,0.3789489,0.1435956,0.1435956,0,0,0,0,1,0,0,0,1,0,1,0
15754.2,0,0,0,0,0.2368421,0.3157895,0,0.5,1,0,0,1,0.3789489,0,0.3789489,1,0,0,0,0,0,1,0,1,0,0,1
151252.2,0,0,0,0,0.4473684,0.8947368,0.6666667,0,0,1,1,0.1115573,0.3789489,0.6685813,0.3789489,1,0,0,1,0,0,0,0,0,0,0,0
60750.2,0,0,0,0,0.5263158,0.3157895,0.3333333,0,0,0.5,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1
17684.2,0.1933862,0.1933862,0,0,0.4210526,0.4736842,0.6666667,0.8,0,0,0,0.8884427,0,0,0.3789489,1,0,0,1,0,0,0,0,0,0,0,0
11748.2,0,0,0,0,0.2368421,0.1578947,0.3333333,0,1,0,0,0.1115573,0.3789489,0.6685813,0.6685813,1,0,0,0,0,1,0,0,0,1,0,0
98062.2,0.1933862,0.1933862,0,0,0.4210526,0.5789474,0.6666667,0.5,1,0,1,0.2943998,0.1435956,0.1435956,0.3789489,0,0,0,0,0,1,0,1,0,0,0,0
110264.1,0,0,0,0,0,0.368421,0,0,1,0,0,0,0.1435956,0.3789489,0.3789489,1,0,0,0,0,0,1,1,0,0,0,0
3741.2,0,0,0,1,0.0263158,0.1052632,0,0,1,0,0,0,0.3789489,1,0,0,0,0,0,0,1,0,0,1,0,0,0
64249.2,0,0.3867724,0,0,0.3421053,0.4210526,0.6666667,0,1,0,0,0.2943998,0.3789489,0.3789489,0,1,0,0,1,0,0,0,0,1,0,1,1
18609.2,1,0.669503,0,0,0.2105263,0.4210526,0,0.7,1,0,0,0.1115573,0.6685813,0.6685813,0.1435956,1,0,0,0,0,0,1,1,0,0,0,1
19493.2,0,0,0,0,0.4473684,0.3157895,0.3333333,0,0,0,0,0.2943998,0.3789489,0.3789489,0.3789489,0,0,0,0,0,1,0,0,1,0,1,1
125344.2,0,0,0,0,0.3421053,0.7368421,0.5333333,0.2,0,1,0,0.1115573,0.3789489,0,0.6685813,1,0,0,1,0,0,0,0,1,0,1,0
20174.2,0,0,0,0,0.4210526,0.1578947,0.5333333,0.3,1,0,1,0.7768853,0.1435956,0.3789489,0.3789489,1,0,0,0,0,1,0,0,0,0,0,0
62409.2,0,0.1933862,0,0,0.3421053,0.368421,0.7333333,0.7,0,0,0,0.334672,0.3789489,0.6685813,0.1435956,0,0,0,0,0,0,1,1,0,0,0,0
5630.2,0,0,0,0,0.3421053,0.368421,0.7333333,0.5,1,0,1,0,0.1435956,0,0.3789489,0,0,0,0,0,1,0,0,1,0,0,0
62485.2,0.669503,0,0,0,0.4210526,0.6315789,0.3333333,0,0,0,0,0.2943998,0.1435956,0,0.6685813,1,0,0,1,0,0,0,0,1,0,1,1
5290.2,0,0,0,0,0.1842105,0.1052632,0.3333333,0,0,0,1,0,0.6685813,0.6685813,0.1435956,1,0,0,0,0,1,0,0,1,0,1,1
72100.2,0.3867724,0.1933862,0,0,0.2894737,0.6315789,0.7333333,0.5,1,0,0,0.1115573,0.3789489,0.3789489,0.3789489,0,0,0,0,1,0,0,1,0,0,0,0
62429.2,0,0,0,0,0.5,0.368421,0.5333333,0,1,0.5,1,0,0.6685813,1,0.1435956,1,0,0,0,1,0,0,1,0,0,0,1
73917.2,0,0,0,0,0.3421053,0.2105263,0.2,0,1,0,0,0.2231147,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0
63315.2,0,0,0,0,0.3947368,0.5789474,0.8666667,0,0,0,0,0.1115573,1,0,0.3789489,0,0,0,0,1,0,0,1,0,0,0,1
32077.2,0,0,0.1933862,0,0.6052631,0.0526316,0.3333333,0,0,1,0,0.1115573,0.6685813,0.1435956,0,1,0,1,0,0,0,0,0,0,1,1,1
7837.2,0,0,0,0,0.2368421,0.6842105,0.3333333,0.2,1,0,0,0.5175145,0.6685813,0.6685813,0.1435956,0,0,0,0,0,1,0,1,0,0,0,1
13183.3,0.1933862,0,0,0,0.4210526,0.368421,0.5333333,0.5,0,0,0,0.2231147,0.1435956,0,0.3789489,0,0,0,0,0,0,1,1,0,0,0,0
74383.2,0.669503,0,0.3867724,0,0.2105263,0.1052632,0.5333333,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
13089.2,0,0,0.669503,0,0.2631579,0.2105263,0.3333333,0,0,0,0,0.1115573,0.6685813,1,0,0,0,0,1,0,0,0,0,0,1,1,1
7902.2,0,0,0,0,0.5526316,0.1052632,0.3333333,0,0,0,0,0,0.6685813,0.6685813,0,0,0,0,1,1,0,0,0,1,0,1,1
38216.2,0.669503,0.1933862,0,0,0.2631579,0.4210526,0.5333333,0.5,1,0,1,0.4059572,0.3789489,0.1435956,0.3789489,0,0,0,0,0,1,0,1,0,0,0,0
4834.2,0.669503,0,0,0,0.2894737,0,0.3333333,0,0,0,0,0.1115573,0.6685813,0.3789489,0,1,0,0,0,0,0,1,0,1,0,0,0
70542.2,0,0,0,0,0.5526316,0.368421,0,0.5,0,0,0,0.4059572,0,0,0.1435956,1,0,0,0,1,0,0,1,0,0,0,0
94079.2,0,0,0,0,0.4210526,0.1052632,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
15064.3,0.1933862,0,0.1933862,1,0.4210526,0.7894737,0.6666667,0.5,1,0,0,0.1115573,0.3789489,0.1435956,0.3789489,1,0,0,1,1,0,0,1,0,0,1,1
817.4,1,0,0,0,0.2105263,0.5789474,0.5333333,0.5,0,0,0,0.4059572,0.3789489,0.6685813,0.6685813,1,0,0,1,1,0,0,1,0,0,1,1
12167.3,0,0.1933862,0,0,0.1315789,0.4210526,0.3333333,0,0,0,1,0.1115573,0.6685813,0.6685813,0.1435956,0,0,0,0,1,0,0,1,0,0,0,1
5777.2,0,0.1933862,0,0,0.5263158,0.3157895,0,0,1,0,0,0.1115573,0.3789489,0.1435956,0.3789489,0,0,0,0,0,0,1,1,0,0,0,0
43283.2,0,0,0,0,0.1578947,0.2105263,0.3333333,0,0,0,1,0.2943998,0.3789489,0.3789489,0,0,0,0,0,1,0,0,1,0,0,1,1
60991.2,0,0,0,0,0.2105263,0.4736842,0.6666667,0.5,0,0,0,0.2943998,0.3789489,0.1435956,0.3789489,0,0,0,0,0,0,1,1,0,0,0,0
104677.2,0,0,0,0,0.2105263,0.4736842,0.5333333,0,0,0,1,0.2943998,1,0.3789489,0.1435956,1,0,0,0,0,0,1,1,0,0,0,0
56368.2,0,0,0,0,0.368421,0.4736842,0.5333333,0,0,0,1,0.1115573,0.6685813,0.1435956,0.1435956,0,0,0,0,0,1,0,1,0,0,1,0
132122.2,0,0,0,0,0.6315789,0.1052632,0.3333333,0.2,0,1,0,0.2231147,0.3789489,0.1435956,0.3789489,1,0,0,1,0,0,0,0,0,1,0,1
13156.3,0,0,0.1933862,0,0.2368421,0.368421,0.5333333,0,0,0,0,0.2231147,0.6685813,0.3789489,0.1435956,0,0,0,0,1,0,0,0,1,0,1,1
7167.2,0,0,0,1,0.2894737,0.4736842,0.7333333,0,0,0,0,0.1115573,0.3789489,0,0.1435956,0,0,0,0,1,0,0,0,1,0,1,0
1591.6,0,0,0,0,0.2631579,0.2105263,0.3333333,0,1,0,0,0.2943998,0.3789489,0.3789489,0,0,0,0,0,1,0,0,0,1,0,0,0
14831.3,0,0,0,0,0.2894737,0.5263158,0.3333333,0.2,1,0,0,0.334672,0.6685813,0.6685813,0.1435956,1,0,0,0,1,0,0,1,0,0,1,0
4359.2,0,0,0,0,0.2105263,0.3157895,0.3333333,0,0,0,0,0.2943998,0.3789489,0.6685813,0.1435956,1,0,0,1,1,0,0,0,0,1,1,0
15019.2,0,0.1933862,0.1933862,0,0.368421,0.8947368,0.6666667,0.5,0,0,0,0.6309683,0.6685813,0.1435956,0.1435956,1,0,1,0,0,0,0,0,1,0,0,1
60819.2,0.669503,0,0,0,0.4736842,0.5789474,0.6666667,0.3,0,0,0,0.8884427,0,0.1435956,0.1435956,0,0,0,1,1,0,0,0,0,0,0,0
6364.1,0,0,0,0,0.3421053,0.1052632,0.3333333,0,0,0,0,0,0.3789489,0.3789489,0.3789489,0,0,0,0,1,0,0,0,0,1,1,0
104900.2,0,0.3867724,0,0,0.2368421,0.4210526,0.3333333,0.5,0,0,0,0.2943998,0.3789489,0.3789489,0.1435956,1,0,1,0,0,0,0,1,0,0,0,1
92744.2,0,0,0,0,0.1842105,0.4210526,0.5333333,0.3,0,0,1,0.6309683,0.1435956,0.3789489,0,1,0,0,0,1,0,0,0,0,1,1,1
61660.2,0.3867724,0,0,0,0.5,0.4736842,0.6666667,0,0,0.5,1,0.1115573,0.6685813,0,0.6685813,0,0,0,0,0,1,0,1,0,0,1,0
26449.1,0.1933862,0.1933862,0,0,0.2631579,0.368421,0.5333333,0.7,1,0,0,0.4059572,0.6685813,0.1435956,0.1435956,0,0,0,0,1,0,0,1,0,0,1,1
5730.2,0,0,0,0,0.3157895,0.2105263,0.8666667,0,0,0,0,0,1,0.3789489,0.1435956,0,0,0,0,1,0,0,0,1,0,0,1
4961.6,0,0,0,0,0.2631579,0.6315789,0.6666667,0.3,0,0,0,0.6309683,0.1435956,0.6685813,0.6685813,1,0,1,0,0,0,0,1,0,0,1,1
4166.2,0,0,0,0,0.1842105,0,0,0,0,0,0,0.2943998,0.6685813,0.6685813,0.1435956,0,0,0,0,0,1,0,0,1,0,1,0
61255.2,0,0,0,0,0.2894737,0.6315789,0.5333333,0,0,0,1,0.1115573,0.3789489,0.3789489,0.1435956,0,0,0,0,0,1,0,1,0,0,0,0
4208.2,0,0,0,0,0.2105263,0,0.3333333,0.3,0,0,0,0.519411,0.3789489,0.6685813,0,0,0,0,0,0,1,0,0,0,1,1,0
5061.4,0,0,0,0,0.4210526,0.2105263,0.3333333,0.5,0,1,0,0.6309683,0.1435956,0.3789489,0.1435956,1,0,0,1,0,0,0,1,0,0,0,1
61443.2,0,0,0,0,0.2631579,0.368421,0.3333333,0,1,0,0,0.1115573,0.3789489,0.1435956,0.1435956,1,0,0,1,1,0,0,0,1,0,1,1
54938.2,0,0,0,0,0.2631579,0.2631579,0.5333333,0,0,0,0,0.2943998,0.6685813,0.1435956,0.6685813,1,0,0,0,0,0,1,0,1,0,1,0
60186.2,0,0,0,0,0.1842105,0.2631579,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0
27735.2,0,0,0,0,0.2368421,0.2631579,0.3333333,0,0,0,1,0.2943998,0.1435956,0.1435956,0.3789489,1,0,0,0,0,1,0,0,1,0,1,0
8989.2,0,0,0,0,0.2894737,0.1052632,0.3333333,0,0,0,0,0,1,0.6685813,0,0,0,0,0,0,1,0,0,1,0,1,0
17017.2,0,0,0,0,0.1315789,0.1052632,0.3333333,0,0,0,1,0.2943998,0.3789489,0.6685813,0,0,0,0,0,0,0,1,0,1,0,1,0
6950.1,0,0,0,1,0.1578947,0.1052632,0.6666667,0,1,0,0,0,1,0.3789489,1,0,0,0,0,1,0,0,0,0,1,1,0
734.2,0,0,0,0,0.3157895,0.4736842,0.3333333,0,0,0,0,0.2943998,0.6685813,0.1435956,0.3789489,0,0,0,0,1,0,0,1,0,0,1,1
69163.2,0.669503,0.1933862,0,0,0.1842105,1,0.3333333,0,1,0,0,0.2231147,0.6685813,0.3789489,0.1435956,1,0,0,0,0,1,0,1,0,0,1,1
12875.2,0,0,0,0,0.1315789,0,0.3333333,0,0,0,1,0.1115573,0.6685813,0.3789489,0.1435956,0,0,0,0,0,1,0,0,1,0,1,0
1541.4,0,0.1933862,0.3867724,1,0.368421,0.6315789,0.5333333,0.8,0,0,1,0.8884427,0.3789489,0,0,0,0,0,0,0,0,1,0,0,1,0,0
57545.2,0,0,0,0,0.2105263,0.2105263,0.5333333,0,0,0,0,0.1115573,0.6685813,0.6685813,0,1,0,0,0,0,1,0,0,1,0,1,0
5526.4,1,0.1933862,0.1933862,0,0.7105263,0.6842105,0.6666667,0,1,1,0,0.4059572,0.1435956,0.3789489,1,1,0,1,0,0,0,0,0,1,0,1,1
12741.2,0,0,0,0,0.1052632,0.5789474,0.5333333,0.5,1,0,0,0.2231147,0.1435956,0.3789489,0.3789489,0,0,0,0,0,1,0,0,1,0,1,0
2645.2,0,0,0.1933862,1,0.5789474,0.3157895,0.3333333,0,1,0.5,0,0.1115573,0.6685813,0.3789489,0.1435956,1,0,0,1,0,0,0,0,0,1,1,0
98703.2,0,0.1933862,0,0,0.3947368,0.4736842,0.6666667,0,0,0.5,0,0.1115573,0.3789489,0.1435956,0.3789489,1,0,0,0,0,0,1,1,0,0,1,0
52135.2,0,0,0.669503,0,0.3947368,0.5263158,0.6666667,0.3,0,0,0,0.519411,0.1435956,0.1435956,0.6685813,0,0,0,0,0,1,0,1,0,0,0,0
30469.2,0,1,0,0,0.3157895,0.6315789,0.6666667,0.5,1,0.5,1,0.1115573,0.1435956,1,0.6685813,1,0,0,1,0,0,0,0,0,0,0,0
51136.1,0,0.1933862,0,0,0.2368421,0.4736842,0.7333333,0,0,0,0,0.2943998,0.1435956,0.3789489,0.3789489,1,0,0,0,0,1,0,1,0,0,1,0
35091.2,0,0,0,0,0.4210526,0.1052632,0.3333333,0.3,0,1,0,0.519411,0.6685813,0,0.3789489,1,0,1,0,0,0,0,0,0,0,0,0
59377.2,0,0.1933862,0,0,0.2105263,0.368421,0.8666667,0,0,0,0,0.2943998,0.3789489,0.1435956,0.3789489,1,0,0,1,0,0,0,1,0,0,0,0
50323.2,0,0,0,1,0.4473684,0.5789474,0.3333333,0,1,0.5,0,0.1115573,0.1435956,0.3789489,0.1435956,1,0,0,0,1,0,0,0,1,0,1,1
67066.2,0,0,0,0,0.368421,0.4736842,0.7333333,0,0,0,1,0.2943998,0.1435956,0.3789489,0.1435956,1,0,0,0,1,0,0,1,0,0,1,1
76191.2,0.1933862,0,0.669503,0,0.4210526,1,0.6666667,0.5,0,0.5,0,0.1115573,0.3789489,0.1435956,1,1,0,0,1,0,0,0,1,0,0,1,1
15939.2,0,0,0,0,0.2631579,0.1052632,0.3333333,0.2,0,0,0,0.4059572,0.6685813,0.1435956,0.1435956,1,0,0,0,0,1,0,0,1,0,0,1
6485.2,0,0,0,0,0.368421,0.4210526,0.6666667,0,0,0.5,0,0.2943998,0.3789489,0.3789489,0.1435956,0,0,0,0,1,0,0,1,0,0,0,1
2349.6,0.1933862,0,0,1,0.1315789,0,0,0.5,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0
12087.2,0,0,0,0,0,0.368421,0.3333333,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
10863.1,0,0,0,0,0.6052631,0.1052632,0.3333333,0.2,0,0.5,0,0.1115573,1,0.6685813,0,0,0,1,0,0,0,0,0,0,1,1,1
68588.2,0,0,0,0,0.4473684,0.8947368,0.6666667,0.3,0,0.5,0,0.7768853,0,0,0.6685813,0,0,0,0,1,0,0,1,0,0,1,0
8438.2,0,0.1933862,0,0,0.2631579,0.7894737,0.6666667,0.3,0,0.5,0,0.8884427,0.1435956,0.3789489,1,0,0,0,1,0,0,0,0,1,0,0,1
25581.2,0,0,0,0,0.2368421,0.2105263,0,0,1,0,0,0,1,0.3789489,0.1435956,0,0,0,0,1,0,0,0,1,0,1,1
141320.2,0,0,0,0,0.368421,0.368421,0.3333333,0,1,0,0,0.1115573,1,0.6685813,0.1435956,1,0,0,0,0,1,0,1,0,0,0,0
4532.2,0,0,0,0,0.3947368,0.1578947,0.5333333,0.3,0,0.5,0,0.519411,0.6685813,0.3789489,0.3789489,1,0,0,0,1,0,0,0,0,1,1,1
63208.2,0,0,0,0,0.2105263,0.5263158,0,0,1,0,0,0,0.3789489,0.3789489,0,1,0,0,0,0,1,0,0,1,0,0,0
5910.2,0,0,0,0,0.2631579,0.1578947,0.3333333,0.2,1,0,0,0.4059572,1,0.1435956,0.1435956,1,0,1,0,0,0,0,0,0,1,1,0
3979.2,0.1933862,0,0,0,0.2631579,0,0.5333333,0,0,0,0,0.1115573,0.1435956,0.3789489,0.3789489,1,0,0,0,0,0,1,0,1,0,0,0
41504.2,1,0.1933862,0.1933862,1,0.3947368,0.368421,0.3333333,0,1,0,0,0.2943998,0.1435956,0.1435956,0.3789489,0,0,0,0,0,0,1,1,0,0,0,0
21053.2,0,0,0,0,0.5263158,0.3157895,0.5333333,0.3,1,0,0,0.519411,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0
8567.2,0,0,0,0,0.2368421,0.2631579,0.3333333,0,0,0,0,0.1115573,1,0.6685813,0,1,0,0,0,1,0,0,0,0,1,1,0
33961.2,0,0,0.1933862,0,0.5789474,0.8947368,0.8666667,0,1,0,1,0.2231147,0.3789489,0,0,0,0,0,0,0,1,0,1,0,0,0,0
13318.3,0,0,0,0,0.3421053,0.2105263,0.3333333,0,0,0,0,0.1115573,0.1435956,0.1435956,0.6685813,1,0,0,0,0,1,0,0,0,1,1,0
3537.2,0,0,0,0,0.1842105,0.1052632,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
15657.2,0,0,0,0,0.3157895,0.368421,0.3333333,0,0,0,0,0,1,0.1435956,0.3789489,0,0,0,1,1,0,0,0,1,0,0,0
8342.2,0,0,0,0,0.0789474,0.1578947,0.3333333,0,0,0,0,0,1,0.3789489,0,0,0,0,0,0,0,1,0,1,0,1,0
12478.2,0,0.3867724,0,0,0.3157895,0.7368421,0.5333333,0.7,0,0,0,0.5175145,0.6685813,0.1435956,0.3789489,0,0,0,0,1,0,0,1,0,0,0,0
8509.2,0,0,0,0,0.0263158,0.3157895,0,0,1,0,1,0,0.3789489,0.3789489,0,0,0,0,0,1,0,0,0,1,0,0,1
21706.2,0,0,0,0,0.3157895,0.368421,0.3333333,0,0,0,0,0,0.6685813,1,0.1435956,0,0,0,0,0,1,0,1,0,0,0,0
6692.2,0,0,0,0,0.2368421,0.4736842,0.6666667,0.2,1,0,0,0.2231147,0.1435956,1,0.3789489,0,0,0,0,0,0,1,0,1,0,0,0
1202.4,0,0,0,0,0.2894737,0.368421,0.6666667,0,0,0,1,0.2943998,0.6685813,0.3789489,0.1435956,0,0,0,0,1,0,0,1,0,0,1,0
5164.2,0,0,0.3867724,0,0.4736842,0.2105263,0.7333333,0,0,0,0,0.4059572,0.1435956,0,0.1435956,1,0,0,1,0,0,0,0,0,1,1,1
44426.2,0,0,0,0,0.2894737,0.4736842,0.3333333,0,0,0,0,0.2943998,1,0.3789489,0,1,0,0,1,0,0,0,0,1,0,1,1
10050.2,0,0,0,0,0.1842105,0.1052632,0.3333333,0,0,0,0,0.2943998,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1
1351.6,0,0,0,0,0.5,0.2105263,0,0.5,1,0.5,0,0.2943998,0.6685813,0.3789489,0,0,0,1,0,0,0,0,0,1,0,1,1
89702.2,0.1933862,1,0,0,0.4736842,0.5263158,0.6666667,0.5,1,0.5,0,0.4059572,1,0,0.6685813,0,0,0,0,0,0,1,1,0,0,0,1
17638.2,0.1933862,0.1933862,0.669503,0,0.2894737,0.7894737,0.6666667,1,0,0,0,0.6309683,0.3789489,0.1435956,0.3789489,0,0,0,0,0,0,1,1,0,0,0,0
